,id,opt-direction,value
1365,pgp140_c,min,-13.815510557964274
1366,pgp141_c,max,-2.995732273553991
1367,pgp141_c,min,-13.815510557964274
1368,pgp160_c,max,-2.995732273553991
1369,pgp160_c,min,-13.815510557964274
1370,pgp161_c,max,-2.995732273553991
1371,pgp161_c,min,-13.815510557964274
1372,pgp180_c,max,-2.995732273553991
1373,pgp180_c,min,-13.815510557964274
1374,pgp181_c,max,-2.995732273553991
1375,pgp181_c,min,-3.518658311934435
1376,phaccoa_c,max,-2.995732273553991
1377,phaccoa_c,min,-13.815510557964274
1378,phe-L_c,max,-2.995732273553991
1379,phe-L_c,min,-13.815510557964274
1380,phhlipa_c,max,-13.815510557964274
1381,phhlipa_c,min,-13.815510557964274
1382,phom_c,max,-2.9957322735539913
1383,phom_c,min,-13.815510557964274
1384,phphhlipa_c,max,-13.815510557964274
1385,phphhlipa_c,min,-13.815510557964274
1386,phpyr_c,max,-2.995732273553991
1387,phpyr_c,min,-13.815510557964274
1388,phthr_c,max,-2.995732273553991
1389,phthr_c,min,-13.815510557964274
1390,pi_c,max,-7.708535974034713
1391,pi_c,min,-7.708535974034713
1392,pmtcoa_c,max,-2.995732273553991
1393,pmtcoa_c,min,-3.8707315857304536
1394,pnto-R_c,max,-2.995732273553991
1395,pnto-R_c,min,-13.815510557964274
1396,poaac_c,max,-2.995732273553991
1397,poaac_c,min,-13.815510557964274
1398,ppa_c,max,-2.995732273553991
1399,ppa_c,min,-13.815510557964274
1400,ppal_c,max,-2.995732273553991
1401,ppal_c,min,-13.815510557964274
1402,ppap_c,max,-2.995732273553991
1403,ppap_c,min,-13.815510557964274
1404,ppbng_c,max,-2.995732273553991
1405,ppbng_c,min,-13.815510557964274
1406,ppcoa_c,max,-2.995732273553991
1407,ppcoa_c,min,-13.815510557964274
1408,ppgpp_c,max,-2.995732273553991
1409,ppgpp_c,min,-13.815510557964274
1410,pphn_c,max,-2.995732273553991
1411,pphn_c,min,-13.815510557964274
1412,ppi_c,max,-6.295109521884564
1413,ppi_c,min,-13.815510557964274
1414,pppn_c,max,-2.995732273553991
1415,pppn_c,min,-13.815510557964274
1416,pram_c,max,-2.995732273553991
1417,pram_c,min,-13.815510557964274
1418,pran_c,max,-2.995732273553991
1419,pran_c,min,-13.815510557964274
1420,prbamp_c,max,-2.995732273553991
1421,prbamp_c,min,-13.815510557964274
1422,prbatp_c,max,-2.995732273553991
1423,prbatp_c,min,-13.815510557964274
1424,preq0_c,max,-2.995732273553991
1425,preq0_c,min,-13.815510557964274
1426,preq1_c,max,-2.995732273553991
1427,preq1_c,min,-13.815510557964274
1428,prfp_c,max,-2.995732273553991
1429,prfp_c,min,-13.815510557964274
1430,prlp_c,max,-2.995732273553991
1431,prlp_c,min,-13.815510557964274
1432,pro-L_c,max,-8.041007727969449
1433,pro-L_c,min,-13.815510557964274
1434,progly_c,max,-2.995732273553991
1435,progly_c,min,-13.815510557964274
1436,prpp_c,max,-2.995732273553991
1437,prpp_c,min,-13.815510557964274
1438,ps120_c,max,-2.995732273553991
1439,ps120_c,min,-13.815510557964274
1440,ps140_c,max,-2.995732273553992
1441,ps140_c,min,-13.815510557964274
1442,ps141_c,max,-2.995732273553992
1443,ps141_c,min,-13.815510557964274
1444,ps160_c,max,-2.995732273553991
1445,ps160_c,min,-7.225742160334178
1446,ps161_c,max,-2.995732273553991
1447,ps161_c,min,-7.225742160333891
1448,ps180_c,max,-2.995732273553991
1449,ps180_c,min,-13.815510557964274
1450,ps181_c,max,-2.995732273553991
1451,ps181_c,min,-7.225784097553026
1452,psclys_c,max,-2.995732273553991
1453,psclys_c,min,-13.815510557964274
1454,pser-L_c,max,-2.995732273553991
1455,pser-L_c,min,-13.815510557964274
1456,ptrc_c,max,-2.995732273553991
1457,ptrc_c,min,-13.815510557964274
1458,pyam5p_c,max,-2.995732273553991
1459,pyam5p_c,min,-13.815510557964274
1460,pydam_c,max,-13.815510557964274
1461,pydam_c,min,-13.815510557964274
1462,pydx_c,max,-2.995732273553991
1463,pydx_c,min,-13.815510557964274
1464,pydx5p_c,max,-2.995732273553991
1465,pydx5p_c,min,-13.815510557964274
1466,pydxn_c,max,-2.995732273553991
1467,pydxn_c,min,-13.815510557964274
1468,pyr_c,max,-2.995732273553991
1469,pyr_c,min,-7.225767986194247
1470,q8_c,max,-2.995732273553991
1471,q8_c,min,-11.40056678380325
1472,q8h2_c,max,-5.41067604771501
1473,q8h2_c,min,-13.815510557964274
1474,quin_c,max,-2.995732273553991
1475,quin_c,min,-13.815510557964274
1476,quln_c,max,-2.995732273553991
1477,quln_c,min,-13.815510557964274
1478,r15bp_c,max,-2.995732273553991
1479,r15bp_c,min,-13.815510557964274
1480,r1p_c,max,-2.995732273553991
1481,r1p_c,min,-2.995732273553991
1482,r5p_c,max,-2.995732273553991
1483,r5p_c,min,-13.815510557964274
1484,ragund_c,max,-2.995732273553991
1485,ragund_c,min,-13.815510557964274
1486,rbflvrd_c,max,-2.995732273553991
1487,rbflvrd_c,min,-13.815510557964274
1488,rbl-L_c,max,-2.995732273553991
1489,rbl-L_c,min,-13.815510557964274
1490,rdmbzi_c,max,-2.995732273553991
1491,rdmbzi_c,min,-13.815510557964274
1492,rephaccoa_c,max,-2.995732273553991
1493,rephaccoa_c,min,-13.815510557964274
1494,rhcys_c,max,-2.995732273553991
1495,rhcys_c,min,-13.815510557964274
1496,rib-D_c,max,-2.995732273553991
1497,rib-D_c,min,-13.815510557964274
1498,ribflv_c,max,-2.995732273553991
1499,ribflv_c,min,-13.815510557964274
1500,rml_c,max,-2.995732273553991
1501,rml_c,min,-13.815510557964274
1502,rml1p_c,max,-2.995732273553991
1503,rml1p_c,min,-13.815510557964274
1504,rmn_c,max,-2.995732273553991
1505,rmn_c,min,-13.815510557964274
1506,ru5p-D_c,max,-2.995732273553991
1507,ru5p-D_c,min,-11.857510457804535
1508,ru5p-L_c,max,-2.995732273553991
1509,ru5p-L_c,min,-13.815510557964274
1510,s17bp_c,max,-2.995732273553991
1511,s17bp_c,min,-13.815510557964274
1512,s7p_c,max,-2.995732273553991
1513,s7p_c,min,-13.815510557964274
1514,sarcs_c,max,-2.995732273553991
1515,sarcs_c,min,-13.815510557964274
1516,sbt6p_c,max,-2.995732273553991
1517,sbt6p_c,min,-13.815510557964274
1518,sbzcoa_c,max,-2.995732273553991
1519,sbzcoa_c,min,-13.815510557964274
1520,ser-D_c,max,-2.995732273553991
1521,ser-D_c,min,-13.815510557964274
1522,ser-L_c,max,-2.995732273553991
1523,ser-L_c,min,-13.815510557964272
1524,seramp_c,max,-2.995732273553991
1525,seramp_c,min,-13.815510557964274
1526,skm_c,max,-2.995732273553991
1527,skm_c,min,-13.815510557964274
1528,skm5p_c,max,-2.995732273553991
1529,skm5p_c,min,-13.815510557964274
1530,sl26da_c,max,-2.995732273553991
1531,sl26da_c,min,-9.608053157224258
1532,sl2a6o_c,max,-13.104666337905188
1533,sl2a6o_c,min,-13.815510557964274
1534,so2_c,max,-2.995732273553991
1535,so2_c,min,-13.815510557964274
1536,so3_c,max,-2.995732273553991
1537,so3_c,min,-13.815510557964274
1538,so4_c,max,-3.001502842925231
1539,so4_c,min,-13.815510557964274
1540,spmd_c,max,-2.995732273553991
1541,spmd_c,min,-13.81551055796427
1542,stcoa_c,max,-2.995732273553991
1543,stcoa_c,min,-13.815510557964274
1544,suc6p_c,max,-2.995732273553991
1545,suc6p_c,min,-13.815510557964274
1546,sucarg_c,max,-2.995732273553991
1547,sucarg_c,min,-13.815510557964274
1548,sucbz_c,max,-2.995732273553991
1549,sucbz_c,min,-13.815510557964274
1550,succ_c,max,-2.995732273553991
1551,succ_c,min,-13.815510557964274
1552,succoa_c,max,-2.995732273553991
1553,succoa_c,min,-3.7065764936130767
1554,sucglu_c,max,-2.995732273553991
1555,sucglu_c,min,-13.815510557964274
1556,sucgsa_c,max,-2.995732273553991
1557,sucgsa_c,min,-13.815510557964274
1558,suchms_c,max,-2.995732273553991
1559,suchms_c,min,-13.815510557964274
1560,sucorn_c,max,-2.995732273553991
1561,sucorn_c,min,-13.815510557964274
1562,sucsal_c,max,-2.995732273553991
1563,sucsal_c,min,-13.815510557964274
1564,sufbcd_c,max,-2.995732273553991
1565,sufbcd_c,min,-13.815510557964274
1566,sufbcd-2fe2s_c,max,-2.995732273553991
1567,sufbcd-2fe2s_c,min,-13.815510557964274
1568,sufbcd-2fe2s2_c,max,-2.995732273553991
1569,sufbcd-2fe2s2_c,min,-13.815510557964274
1570,sufbcd-4fe4s_c,max,-2.995732273553991
1571,sufbcd-4fe4s_c,min,-13.815510557964274
1572,sufse_c,max,-2.995732273553991
1573,sufse_c,min,-13.815510557964274
1574,sufsesh_c,max,-2.995732273553991
1575,sufsesh_c,min,-13.815510557964274
1576,sulfac_c,max,-2.995732273553991
1577,sulfac_c,min,-13.815510557964274
1578,tag6p-D_c,max,-2.995732273553991
1579,tag6p-D_c,min,-13.815510557964274
1580,tagdp-D_c,max,-2.995732273553991
1581,tagdp-D_c,min,-13.815510557964274
1582,tagur_c,max,-2.995732273553991
1583,tagur_c,min,-13.815510557964274
1584,tartr-D_c,max,-2.995732273553991
1585,tartr-D_c,min,-13.815510557964274
1586,tartr-L_c,max,-2.995732273553991
1587,tartr-L_c,min,-13.815510557964274
1588,taur_c,max,-2.995732273553991
1589,taur_c,min,-13.815510557964274
1590,tcynt_c,max,-2.995732273553991
1591,tcynt_c,min,-13.815510557964274
1592,td2coa_c,max,-11.603006749050731
1593,td2coa_c,min,-11.603006749050731
1594,tdcoa_c,max,-2.995732273553992
1595,tdcoa_c,min,-8.293532934529589
1596,tdecoa_c,max,-10.730213705901816
1597,tdecoa_c,min,-13.815510557964274
1598,thdp_c,max,-2.995732273553991
1599,thdp_c,min,-3.7065764936130767
1600,thf_c,max,-2.995732273553991
1601,thf_c,min,-13.815510557964274
1602,thm_c,max,-2.995732273553991
1603,thm_c,min,-13.815510557964274
1604,thmmp_c,max,-2.995732273553991
1605,thmmp_c,min,-13.815510557964274
1606,thmnp_c,max,-2.995732273553991
1607,thmnp_c,min,-13.815510557964274
1608,thmpp_c,max,-2.995732273553991
1609,thmpp_c,min,-13.815510557964274
1610,thptdn_c,max,-2.995732273553991
1611,thptdn_c,min,-13.815510557964274
1612,thr-L_c,max,-3.507574884014953
1613,thr-L_c,min,-13.815510557964274
1614,thym_c,max,-13.815510557964274
1615,thym_c,min,-13.815510557964274
1616,thymd_c,max,-2.995732273553991
1617,thymd_c,min,-2.995732273553991
1618,tma_c,max,-2.995732273553991
1619,tma_c,min,-13.815510557964274
1620,trdox_c,max,-2.995732273553991
1621,trdox_c,min,-13.815510557964274
1622,trdrd_c,max,-2.995732273553991
1623,trdrd_c,min,-13.815510557964274
1624,tre_c,max,-2.995732273553991
1625,tre_c,min,-13.815510557964274
1626,tre6p_c,max,-2.995732273553991
1627,tre6p_c,min,-13.815510557964274
1628,trp-L_c,max,-2.995732273553991
1629,trp-L_c,min,-13.815510557964274
1630,tsul_c,max,-2.995732273553991
1631,tsul_c,min,-13.815510557964274
1632,ttdca_c,max,-2.995732273553991
1633,ttdca_c,min,-13.815510557964274
1634,ttdcap_c,max,-2.995732273553991
1635,ttdcap_c,min,-13.815510557964274
1636,ttdcea_c,max,-2.995732273553991
1637,ttdcea_c,min,-13.815510557964274
1638,ttdceap_c,max,-2.995732273553991
1639,ttdceap_c,min,-13.815510557964274
1640,tyr-L_c,max,-2.995732273553991
1641,tyr-L_c,min,-13.815510557964274
1642,u23ga_c,max,-2.995732273553991
1643,u23ga_c,min,-13.815510557964274
1644,u3aga_c,max,-2.995732273553991
1645,u3aga_c,min,-13.815510557964274
1646,u3hga_c,max,-2.995732273553991
1647,u3hga_c,min,-13.815510557964274
1648,uLa4fn_c,max,-2.995732273553991
1649,uLa4fn_c,min,-13.815510557964274
1650,uLa4n_c,max,-2.995732273553991
1651,uLa4n_c,min,-13.815510557964274
1652,uaagmda_c,max,-2.995732273553991
1653,uaagmda_c,min,-13.815510557964274
1654,uaccg_c,max,-2.995732273553991
1655,uaccg_c,min,-13.815510557964274
1656,uacgam_c,max,-2.995732273553991
1657,uacgam_c,min,-13.815510557964274
1658,uacmam_c,max,-2.995732273553991
1659,uacmam_c,min,-13.815510557964274
1660,uacmamu_c,max,-2.995732273553991
1661,uacmamu_c,min,-13.815510557964274
1662,uagmda_c,max,-2.995732273553991
1663,uagmda_c,min,-13.815510557964274
1664,uama_c,max,-2.995732273553991
1665,uama_c,min,-13.815510557964274
1666,uamag_c,max,-2.995732273553991
1667,uamag_c,min,-13.815510557964274
1668,uamr_c,max,-2.995732273553991
1669,uamr_c,min,-13.815510557964274
1670,udcpdp_c,max,-2.995732273553991
1671,udcpdp_c,min,-13.815510557964274
1672,udcpp_c,max,-2.995732273553991
1673,udcpp_c,min,-13.815510557964274
1674,udp_c,max,-13.815510556275344
1675,udp_c,min,-13.815510556275344
1676,udpLa4fn_c,max,-2.995732273553991
1677,udpLa4fn_c,min,-13.815510557964274
1678,udpLa4n_c,max,-2.995732273553991
1679,udpLa4n_c,min,-13.815510557964274
1680,udpLa4o_c,max,-2.995732273553991
1681,udpLa4o_c,min,-13.815510557964274
1682,udpg_c,max,-2.9957322752429194
1683,udpg_c,min,-2.9957322752429194
1684,udpgal_c,max,-2.995732273553991
1685,udpgal_c,min,-13.815510557964274
1686,udpgalfur_c,max,-2.995732273553991
1687,udpgalfur_c,min,-13.815510557964274
1688,udpglcur_c,max,-2.995732273553991
1689,udpglcur_c,min,-13.815510557964274
1690,ugmd_c,max,-2.995732273553991
1691,ugmd_c,min,-13.815510557964274
1692,ugmda_c,max,-2.995732273553991
1693,ugmda_c,min,-13.815510557964274
1694,um4p_c,max,-2.995732273553991
1695,um4p_c,min,-13.815510557964274
1696,ump_c,max,-2.995732273553991
1697,ump_c,min,-13.815510557964274
1698,unaga_c,max,-2.995732273553991
1699,unaga_c,min,-13.815510557964274
1700,unagamu_c,max,-2.995732273553991
1701,unagamu_c,min,-13.815510557964274
1702,unagamuf_c,max,-2.995732273553991
1703,unagamuf_c,min,-13.815510557964274
1704,ura_c,max,-2.995732273553991
1705,ura_c,min,-13.815510557964274
1706,uracp_c,max,-2.995732273553991
1707,uracp_c,min,-13.815510557964274
1708,urate_c,max,-2.995732273553991
1709,urate_c,min,-13.815510557964274
1710,urdglyc_c,max,-2.995732273553991
1711,urdglyc_c,min,-2.995732273553991
1712,urea_c,max,-2.995732273553991
1713,urea_c,min,-13.815510557964274
1714,uri_c,max,-2.995732273553991
1715,uri_c,min,-13.815510557964274
1716,utp_c,max,-2.995732273553991
1717,utp_c,min,-10.5161333096337
1718,val-L_c,max,-2.995732273553991
1719,val-L_c,min,-13.815510557964274
1720,wco_c,max,-2.995732273553991
1721,wco_c,min,-13.815510557964274
1722,xan_c,max,-2.995732273553991
1723,xan_c,min,-13.815510557964274
1724,xdp_c,max,-2.995732273553991
1725,xdp_c,min,-13.815510557964274
1726,xmp_c,max,-2.995732273553991
1727,xmp_c,min,-13.815510557964274
1728,xtp_c,max,-2.995732273553991
1729,xtp_c,min,-13.815510557964274
1730,xtsn_c,max,-2.995732273553991
1731,xtsn_c,min,-13.815510557964274
1732,xu5p-D_c,max,-2.995732273553991
1733,xu5p-D_c,min,-13.815510557964274
1734,xu5p-L_c,max,-2.995732273553991
1735,xu5p-L_c,min,-13.815510557964274
1736,xyl-D_c,max,-2.995732273553991
1737,xyl-D_c,min,-13.815510557964274
1738,xylu-D_c,max,-2.995732273553991
1739,xylu-D_c,min,-13.815510557964274
1740,xylu-L_c,max,-2.995732273553991
1741,xylu-L_c,min,-13.815510557964274
1742,12ppd-R_e,max,-2.3025850929940455
1743,12ppd-R_e,min,-18.420680743952367
1744,12ppd-S_e,max,-2.3025850929940455
1745,12ppd-S_e,min,-18.420680743952367
1746,14glucan_e,max,-2.3025850929940455
1747,14glucan_e,min,-18.420680743952367
1748,15dap_e,max,-2.3025850929940455
1749,15dap_e,min,-18.420680743952367
1750,23camp_e,max,-2.3025850929940455
1751,23camp_e,min,-18.420680743952367
1752,23ccmp_e,max,-2.3025850929940455
1753,23ccmp_e,min,-18.420680743952367
1754,23cgmp_e,max,-2.3025850929940455
1755,23cgmp_e,min,-18.420680743952367
1756,23cump_e,max,-2.3025850929940455
1757,23cump_e,min,-18.420680743952367
1758,23dappa_e,max,-2.3025850929940455
1759,23dappa_e,min,-18.420680743952367
1760,26dap-M_e,max,-2.3025850929940455
1761,26dap-M_e,min,-18.420680743952367
1762,2ddglcn_e,max,-2.3025850929940455
1763,2ddglcn_e,min,-18.420680743952367
1764,34dhpac_e,max,-2.3025850929940455
1765,34dhpac_e,min,-18.420680743952367
1766,3amp_e,max,-2.3025850929940455
1767,3amp_e,min,-18.420680743952367
1768,3cmp_e,max,-2.3025850929940455
1769,3cmp_e,min,-18.420680743952367
1770,3gmp_e,max,-2.3025850929940455
1771,3gmp_e,min,-18.420680743952367
1772,3hcinnm_e,max,-2.3025850929940455
1773,3hcinnm_e,min,-18.420680743952367
1774,3hpp_e,max,-2.3025850929940455
1775,3hpp_e,min,-18.420680743952367
1776,3hpppn_e,max,-2.3025850929940455
1777,3hpppn_e,min,-18.420680743952367
1778,3ump_e,max,-2.3025850929940455
1779,3ump_e,min,-18.420680743952367
1780,4abut_e,max,-2.3025850929940455
1781,4abut_e,min,-18.420680743952367
1782,4hoxpacd_e,max,-2.3025850929940455
1783,4hoxpacd_e,min,-18.420680743952367
1784,5dglcn_e,max,-2.3025850929940455
1785,5dglcn_e,min,-18.420680743952367
1786,5mtr_e,max,-2.3025850929940455
1787,5mtr_e,min,-18.420680743952367
1788,LalaDglu_e,max,-2.3025850929940455
1789,LalaDglu_e,min,-18.420680743952367
1790,LalaDgluMdap_e,max,-2.3025850929940455
1791,LalaDgluMdap_e,min,-18.420680743952367
1792,LalaDgluMdapDala_e,max,-2.3025850929940455
1793,LalaDgluMdapDala_e,min,-18.420680743952367
1794,LalaLglu_e,max,-2.3025850929940455
1795,LalaLglu_e,min,-18.420680743952367
1796,ac_e,max,-2.3025850929940455
1797,ac_e,min,-18.420680743952367
1798,acac_e,max,-2.3025850929940455
1799,acac_e,min,-18.420680743952367
1800,acald_e,max,-2.3025850929940455
1801,acald_e,min,-18.420680743952367
1802,acgal_e,max,-2.3025850929940455
1803,acgal_e,min,-18.420680743952367
1804,acgal1p_e,max,-2.3025850929940455
1805,acgal1p_e,min,-18.420680743952367
1806,acgam_e,max,-2.3025850929940455
1807,acgam_e,min,-18.420680743952367
1808,acgam1p_e,max,-2.3025850929940455
1809,acgam1p_e,min,-18.420680743952367
1810,acmana_e,max,-2.3025850929940455
1811,acmana_e,min,-18.420680743952367
1812,acmum_e,max,-2.3025850929940455
1813,acmum_e,min,-18.420680743952367
1814,acnam_e,max,-2.3025850929940455
1815,acnam_e,min,-18.420680743952367
1816,acolipa_e,max,-2.3025850929940455
1817,acolipa_e,min,-18.420680743952367
1818,acser_e,max,-2.3025850929940455
1819,acser_e,min,-18.420680743952367
1820,ade_e,max,-2.3025850929940455
1821,ade_e,min,-18.420680743952367
1822,adn_e,max,-9.804471047509583
1823,adn_e,min,-18.420680743952367
1824,agm_e,max,-2.3025850929940455
1825,agm_e,min,-18.420680743952367
1826,akg_e,max,-2.3025850929940455
1827,akg_e,min,-18.420680743952367
1828,ala-B_e,max,-2.3025850929940455
1829,ala-B_e,min,-18.420680743952367
1830,ala-D_e,max,-2.3025850929940455
1831,ala-D_e,min,-18.420680743952367
1832,ala-L_e,max,-2.3025850929940455
1833,ala-L_e,min,-18.420680743952367
1834,alaala_e,max,-2.3025850929940455
1835,alaala_e,min,-18.420680743952367
1836,all-D_e,max,-2.3025850929940455
1837,all-D_e,min,-18.420680743952367
1838,alltn_e,max,-2.3025850929940455
1839,alltn_e,min,-18.420680743952367
1840,amp_e,max,-2.3025850929940455
1841,amp_e,min,-18.420680743952367
1842,anhgm_e,max,-2.3025850929940455
1843,anhgm_e,min,-18.420680743952367
1844,arab-L_e,max,-2.3025850929940455
1845,arab-L_e,min,-18.420680743952367
1846,arbt_e,max,-2.3025850929940455
1847,arbt_e,min,-18.420680743952367
1848,arbtn_e,max,-2.3025850929940455
1849,arbtn_e,min,-18.420680743952367
1850,arbtn-fe3_e,max,-2.3025850929940455
1851,arbtn-fe3_e,min,-18.420680743952367
1852,arg-L_e,max,-2.3025850929940455
1853,arg-L_e,min,-18.420680743952367
1854,ascb-L_e,max,-2.3025850929940455
1855,ascb-L_e,min,-18.420680743952367
1856,asn-L_e,max,-2.3025850929940455
1857,asn-L_e,min,-18.420680743952367
1858,asp-L_e,max,-2.3025850929940455
1859,asp-L_e,min,-18.420680743952367
1860,btn_e,max,-2.3025850929940455
1861,btn_e,min,-18.420680743952367
1862,but_e,max,-2.3025850929940455
1863,but_e,min,-18.420680743952367
1864,butso3_e,max,-2.3025850929940455
1865,butso3_e,min,-18.420680743952367
1866,cgly_e,max,-2.3025850929940455
1867,cgly_e,min,-18.420680743952367
1868,chol_e,max,-2.3025850929940455
1869,chol_e,min,-18.420680743952367
1870,chtbs_e,max,-2.3025850929940455
1871,chtbs_e,min,-18.420680743952367
1872,cit_e,max,-2.3025850929940455
1873,cit_e,min,-18.420680743952367
1874,cmp_e,max,-2.3025850929940455
1875,cmp_e,min,-18.420680743952367
1876,co2_e,max,-2.3025850929940455
1877,co2_e,min,-18.420680743952367
1878,colipa_e,max,-2.3025850929940455
1879,colipa_e,min,-18.420680743952367
1880,colipap_e,max,-2.3025850929940455
1881,colipap_e,min,-18.420680743952367
1882,cpgn-un_e,max,-2.3025850929940455
1883,cpgn-un_e,min,-18.420680743952367
1884,crn_e,max,-2.3025850929940455
1885,crn_e,min,-18.420680743952367
1886,crn-D_e,max,-2.3025850929940455
1887,crn-D_e,min,-18.420680743952367
1888,csn_e,max,-2.3025850929940455
1889,csn_e,min,-18.420680743952367
1890,cynt_e,max,-2.3025850929940455
1891,cynt_e,min,-18.420680743952367
1892,cys-D_e,max,-2.3025850929940455
1893,cys-D_e,min,-18.420680743952367
1894,cys-L_e,max,-2.3025850929940455
1895,cys-L_e,min,-18.420680743952367
1896,cytd_e,max,-2.3025850929940455
1897,cytd_e,min,-18.420680743952367
1898,dad-2_e,max,-2.3025850929940455
1899,dad-2_e,min,-18.420680743952367
1900,damp_e,max,-2.3025850929940455
1901,damp_e,min,-18.420680743952367
1902,dca_e,max,-2.3025850929940455
1903,dca_e,min,-18.420680743952367
1904,dcmp_e,max,-2.3025850929940455
1905,dcmp_e,min,-18.420680743952367
1906,dcyt_e,max,-2.3025850929940455
1907,dcyt_e,min,-18.420680743952367
1908,ddca_e,max,-2.3025850929940455
1909,ddca_e,min,-18.420680743952367
1910,dgmp_e,max,-2.3025850929940455
1911,dgmp_e,min,-18.420680743952367
1912,dgsn_e,max,-2.3025850929940455
1913,dgsn_e,min,-18.420680743952367
1914,dha_e,max,-2.3025850929940455
1915,dha_e,min,-18.420680743952367
1916,dimp_e,max,-2.3025850929940455
1917,dimp_e,min,-18.420680743952367
1918,din_e,max,-2.3025850929940455
1919,din_e,min,-18.420680743952367
1920,dms_e,max,-2.3025850929940455
1921,dms_e,min,-18.420680743952367
1922,dopa_e,max,-2.3025850929940455
1923,dopa_e,min,-18.420680743952367
1924,doxrbcn_e,max,-2.3025850929940455
1925,doxrbcn_e,min,-18.420680743952367
1926,dtmp_e,max,-2.3025850929940455
1927,dtmp_e,min,-18.420680743952367
1928,dump_e,max,-2.3025850929940455
1929,dump_e,min,-18.420680743952367
1930,duri_e,max,-2.3025850929940455
1931,duri_e,min,-18.420680743952367
1932,eca4colipa_e,max,-2.3025850929940455
1933,eca4colipa_e,min,-18.420680743952367
1934,enlipa_e,max,-2.3025850929940455
1935,enlipa_e,min,-18.420680743952367
1936,etha_e,max,-2.3025850929940455
1937,etha_e,min,-18.420680743952367
1938,ethso3_e,max,-2.3025850929940455
1939,ethso3_e,min,-18.420680743952367
1940,etoh_e,max,-2.3025850929940455
1941,etoh_e,min,-18.420680743952367
1942,f6p_e,max,-2.3025850929940455
1943,f6p_e,min,-18.420680743952367
1944,fald_e,max,-2.3025850929940455
1945,fald_e,min,-18.420680743952367
1946,fe2_e,max,-2.3025850929940455
1947,fe2_e,min,-17.193378964251714
1948,fe3_e,max,-2.3025850929940455
1949,fe3_e,min,-18.420680743952367
1950,fe3hox-un_e,max,-2.3025850929940455
1951,fe3hox-un_e,min,-18.420680743952367
1952,feoxam-un_e,max,-2.3025850929940455
1953,feoxam-un_e,min,-18.420680743952367
1954,for_e,max,-2.3025850929940455
1955,for_e,min,-18.420680743952367
1956,fru_e,max,-2.3025850929940455
1957,fru_e,min,-18.420680743952367
1958,frulys_e,max,-2.3025850929940455
1959,frulys_e,min,-18.420680743952367
1960,fruur_e,max,-2.3025850929940455
1961,fruur_e,min,-18.420680743952367
1962,fuc-L_e,max,-2.3025850929940455
1963,fuc-L_e,min,-18.420680743952367
1964,fum_e,max,-2.3025850929940455
1965,fum_e,min,-18.420680743952367
1966,fusa_e,max,-2.3025850929940455
1967,fusa_e,min,-18.420680743952367
1968,g1p_e,max,-2.3025850929940455
1969,g1p_e,min,-18.420680743952367
1970,g3pc_e,max,-2.3025850929940455
1971,g3pc_e,min,-18.420680743952367
1972,g3pe_e,max,-2.3025850929940455
1973,g3pe_e,min,-18.420680743952367
1974,g3pg_e,max,-2.3025850929940455
1975,g3pg_e,min,-18.420680743952367
1976,g3pi_e,max,-2.3025850929940455
1977,g3pi_e,min,-18.420680743952367
1978,g3ps_e,max,-2.3025850929940455
1979,g3ps_e,min,-18.420680743952367
1980,g6p_e,max,-2.3025850929940455
1981,g6p_e,min,-18.420680743952367
1982,gal_e,max,-2.3025850929940455
1983,gal_e,min,-18.420680743952367
1984,gal-bD_e,max,-2.3025850929940455
1985,gal-bD_e,min,-18.420680743952367
1986,gal1p_e,max,-2.3025850929940455
1987,gal1p_e,min,-18.420680743952367
1988,galct-D_e,max,-2.3025850929940455
1989,galct-D_e,min,-18.420680743952367
1990,galctn-D_e,max,-2.3025850929940455
1991,galctn-D_e,min,-18.420680743952367
1992,galctn-L_e,max,-2.3025850929940455
1993,galctn-L_e,min,-18.420680743952367
1994,galt_e,max,-2.3025850929940455
1995,galt_e,min,-18.420680743952367
1996,galur_e,max,-2.3025850929940455
1997,galur_e,min,-18.420680743952367
1998,gam_e,max,-2.3025850929940455
1999,gam_e,min,-18.420680743952367
2000,gam6p_e,max,-2.3025850929940455
2001,gam6p_e,min,-18.420680743952367
2002,gbbtn_e,max,-2.3025850929940455
2003,gbbtn_e,min,-18.420680743952367
2004,gdp_e,max,-2.3025850929940455
2005,gdp_e,min,-18.420680743952367
2006,glc-D_e,max,-2.3025850929940455
2007,glc-D_e,min,-17.193378964251714
2008,glcn_e,max,-2.3025850929940455
2009,glcn_e,min,-18.420680743952367
2010,glcr_e,max,-2.3025850929940455
2011,glcr_e,min,-18.420680743952367
2012,glcur_e,max,-2.3025850929940455
2013,glcur_e,min,-18.420680743952367
2014,glcur1p_e,max,-2.3025850929940455
2015,glcur1p_e,min,-18.420680743952367
2016,gln-L_e,max,-2.3025850929940455
2017,gln-L_e,min,-18.420680743952367
2018,glu-L_e,max,-2.3025850929940455
2019,glu-L_e,min,-18.420680743952367
2020,gly_e,max,-2.3025850929940455
2021,gly_e,min,-18.420680743952367
2022,glyald_e,max,-2.3025850929940455
2023,glyald_e,min,-18.420680743952367
2024,glyb_e,max,-2.3025850929940455
2025,glyb_e,min,-18.420680743952367
2026,glyc_e,max,-2.3025850929940455
2027,glyc_e,min,-18.420680743952367
2028,glyc-R_e,max,-2.3025850929940455
2029,glyc-R_e,min,-18.420680743952367
