	growth_rate
1396	33.1930560349958
1397	17.821382113040467
1398	31.22815315617946
1399	7.80744529314901
1400	30.895414517408483
1401	30.89541451740828
1402	15.441386235106929
1403	37.57252911146395
1404	36.69754553187853
1405	39.37500438944957
1406	12.683180526260706
1407	30.895414517408287
1408	30.895414517408597
1409	21.033248428741793
1410	37.57252911146396
1411	36.69754553187854
1412	39.37500438944957
1413	17.598523131732897
1414	30.8954145174084
1415	30.89541451740853
1416	21.033248428741864
1417	37.57252911146396
1418	36.69754553187851
1419	39.37500438944969
1420	17.598523131732954
1421	28.93380865332148
1422	28.933808653321393
1423	18.39592733626358
1424	38.717361460059315
1425	36.792695520737276
1426	40.69368814375259
1427	14.52345781933417
1428	31.680804203691384
1429	31.680804203691633
1430	22.088494299806012
1431	39.891064807248775
1432	36.792695520737425
1433	40.693688143752595
1434	19.90552657733044
1435	4.989840493466348
1436	4.989840493466281
1437	5.316322379703587
1438	8.917981155921828
1439	4.989987905803004
1440	7.651074716662837
1441	0.3361109892645126
1442	45.702109454911934
1443	45.452891747967385
1444	35.19029026865019
1445	58.20609162108739
1446	56.11433308873253
1447	58.19127088988112
1448	29.807350014720374
1449	3.3066412507168335
1450	3.306641250716839
1451	5.226527421727088
1452	17.81765202904261
1453	10.65697158752608
1454	17.27729566565767
1455	0.3361109892647929
1456	15.884045299078574
1457	15.884045299078656
1458	7.325089243529565
1459	22.320106091360355
1460	17.888163549317444
1461	22.31719465664533
1462	3.4647039756985576
1463	15.884045299078611
1464	15.88404529907864
1465	7.325089243529551
1466	22.32332981515596
1467	17.888163549317387
1468	22.320532484361166
1469	3.46470397569854
1470	15.398881013600432
1471	15.548535415516264
1472	7.684229943446265
1473	24.54253784360425
1474	16.447324053404714
1475	23.778947047305667
1476	5.068050119018696
1477	5.1192055681612425
1478	5.119205568161279
1479	6.397468586015572
1480	6.175412009106283
1481	5.119327141589904
1482	5.832200320917608
1483	4.01809244333474
1484	45.565420710660796
1485	45.41842701671859
1486	25.39526598381208
1487	57.2919943784711
1488	56.114333088732494
1489	56.71784102085415
1490	23.64106670655392
1491	23.751891771933906
1492	23.75189177193386
1493	13.482714470251643
1494	38.422137800931786
1495	29.957037133036334
1496	40.30375192886552
1497	10.858849038978986
1498	7.260753331456846
1499	8.252886565953242
1500	7.0005936169736716
1501	18.609392932656725
1502	11.653212406229164
1503	17.788774124452758
1504	3.4350524890901846
1505	12.951725414631378
1506	15.273325258194392
1507	6.718849781696856
1508	19.21444979292275
1509	12.552025398990128
1510	19.21173500491396
1511	4.640840487035456
1512	15.965597227717863
1513	17.129545074866463
1514	10.380610456440655
1515	23.993892120840325
1516	17.12961418553894
1517	23.43477892228224
1518	8.692619220290858
1519	8.072300341139444
1520	8.406264096313475
1521	5.7117030553399255
1522	15.149054050505576
1523	10.035526070831297
1524	15.146936891511091
1525	2.3588095318262035
1526	28.93380865332136
1527	28.933808653321208
1528	18.3959273362636
1529	37.57252911146398
1530	35.18974339404769
1531	39.37500438944956
1532	14.523457819334235
1533	44.41297061517095
1534	44.41297061517098
1535	22.947697884537625
1536	54.60401183385121
1537	49.86759826767702
1538	54.09374593335409
1539	22.42830197775777
1540	1.7704385415217145
1541	1.7704385415217008
1542	6.1338604723399035
1543	1.770615634911416
1544	1.7705224234481298
1545	1.7705224234481263
1546	1.770410582645582
1547	1.7156482848625159
1548	1.7166402095152602
1549	5.922794195582444
1550	1.7222766608718814
1551	1.7160479097951922
1552	1.7198815120027935
1553	1.6839992651307656
1554	5.822060552909806
1555	5.822060552909439
1556	5.320848889629973
1557	11.650734933446163
1558	8.980283094255803
1559	11.649202719313195
1560	0.3411895187752753
1561	5.869701040924818
1562	5.869701040924806
1563	5.350988932852381
1564	11.745525629622936
1565	9.0506828854613
1566	11.743968383459755
1567	0.34370109058992054
1568	44.55325089569736
1569	44.55325089569747
1570	34.22931522137367
1571	54.604011833851565
1572	52.27207628060675
1573	54.597579474572726
1574	30.365593054986018
1575	43.5385645711509
1576	43.53856457115113
1577	33.80594650711928
1578	58.89569606165099
1579	57.42651142416359
1580	59.698454031774766
1581	30.07908824865959
1582	43.40562983089373
1583	43.40562983089381
1584	22.05895707881275
1585	58.110161325633555
1586	57.4265114241636
1587	58.43929040042452
1588	22.058957078812615
1589	34.463380375270106
1590	34.46338037526996
1591	15.917949914259143
1592	55.552925129633074
1593	37.851808256565754
1594	52.221808106876296
1595	15.594297191210947
1596	38.74770740842062
1597	38.74770740842061
1598	30.204000918264363
1599	56.39018208566562
1600	43.839200338404474
1601	56.38315458428583
1602	28.45267607899783
1603	41.59640885983273
1604	41.59640885983289
1605	19.87358961268845
1606	58.69952925083366
1607	55.01375143261982
1608	58.74728369104959
1609	19.667532469823236
1610	41.734251052883586
1611	41.734251052883515
1612	31.615573808954636
1613	59.955825763488576
1614	55.01375143261994
1615	59.73724523975214
1616	27.77468934982754
1617	38.64644585352606
1618	38.64644585352635
1619	17.59260274444021
1620	57.59477022935534
1621	54.75493327116092
1622	58.53024223224649
1623	17.301839451523133
1624	38.77385276903458
1625	38.773852769034505
1626	29.20678545961587
1627	58.67478491282621
1628	54.75493327116089
1629	59.55219355400208
1630	25.835068105776408
1631	1.05322689438081
1632	1.0532268943807952
1633	4.629276432983272
1634	1.2935365009053463
1635	1.0559079682059385
1636	1.2061387683926421
1637	0.3361109892645739
1638	4.931338994642012
1639	4.931338994641961
1640	4.931338994642035
1641	56.270396717289536
1642	56.38315458428555
1643	56.38315458428552
1644	4.931338994642157
1645	4.931338994641144
1646	4.931338994642095
1647	4.931338994642095
1648	56.39018208566549
1649	56.38315458428557
1650	56.38315458428562
1651	4.931338994642042
1652	13.301989662968946
1653	13.30198966296892
1654	9.713566473204022
1655	22.323329815155923
1656	15.514647401333546
1657	22.320532484361173
1658	3.171270728744935
1659	38.72054759796192
1660	30.815238755245563
1661	26.189831954878933
1662	48.199383246098755
1663	53.09607370866887
1664	54.1005113291993
1665	20.064320016640274
1666	44.453051915437996
1667	37.286114877400045
1668	28.61942784079805
1669	53.68241998301267
1670	55.461582084412896
1671	56.23309625830268
1672	26.8479580651275
1673	38.95144269650768
1674	37.39202669912006
1675	27.14501737021656
1676	54.01808094932009
1677	49.58596848298638
1678	56.606056380181606
1679	24.574975778833288
1680	32.76939940132571
1681	30.678994300482614
1682	22.209961281685466
1683	40.7035931997784
1684	42.67200079109754
1685	44.09934139139206
1686	15.619621546742026
1687	11.771381029952057
1688	11.868532230955914
1689	7.102984144329404
1690	26.666536327317633
1691	16.53925532093487
1692	25.285498854869317
1693	6.054196514184924
1694	16.1668194889862
1695	16.16681948898621
1696	10.52071441314063
1697	31.754208967334097
1698	19.281129672125658
1699	31.749980094113315
1700	9.133183298990314
1701	9.868649613852414
1702	12.038767812047578
1703	7.167984622851421
1704	17.42816006590327
1705	10.662679334549273
1706	17.425820947689978
1707	3.2744636706389674
1708	43.74243923546657
1709	43.69196916675443
1710	23.28341307079463
1711	57.83291832759835
1712	55.52751694544169
1713	57.039835639235825
1714	21.27522294330421
1715	43.88827896485949
1716	43.781082618968476
1717	33.20346973747931
1718	58.987782784527155
1719	55.52751694544174
1720	58.31940367472641
1721	28.474869416618965
1722	15.848598251207434
1723	16.363857865931312
1724	7.178092281259846
1725	31.817475472399025
1726	19.540837628910296
1727	31.14408422261757
1728	6.118214596099633
1729	5.052390682009998
1730	5.052390682009999
1731	6.129474435806154
1732	7.67593331627416
1733	5.052518880766713
1734	6.972108152393265
1735	2.8432828567123543
1736	5.741419297396054
1737	5.741419297396039
1738	5.324533201734531
1739	11.66539188611876
1740	5.741603038275638
1741	11.584167163822103
1742	0.33611098926446065
1743	40.110678078244234
1744	40.11067807824418
1745	20.71961025473971
1746	57.184426139633466
1747	55.68111622671459
1748	56.850839509863626
1749	18.86443815542038
1750	40.21208154490158
1751	40.21208154490174
1752	29.481282189654003
1753	57.2752347722597
1754	55.68111622671465
1755	58.174881645378406
1756	25.68815705357555
1757	1.053226894380662
1758	1.053226894380809
1759	5.361962383922948
1760	1.2935365009053543
1761	1.0559079682059171
1762	1.2061387683926446
1763	0.3361109892644577
1764	1.0559079682059143
1765	1.0559079682058814
1766	14.8220641658068
1767	1.2935365009054458
1768	1.055907968205927
1769	1.2061387683926916
1770	1.0559079682059276
1771	1.2061387683926441
1772	1.2061387683926434
1773	19.802742123437486
1774	1.2935365009053472
1775	1.2061387683926457
1776	1.206138768392647
1777	1.206138768392647
1778	1.053310601381372
1779	1.0533106013813704
1780	4.629276432983267
1781	1.2935701883982103
1782	1.0559773500701697
1783	1.2061924820095309
1784	0.5913732942036465
1785	8.302924982598535
1786	9.393066064374917
1787	6.768275356418929
1788	18.3690654371059
1789	13.438384132051535
1790	17.8610494174816
1791	2.982817195219864
1792	1.0668765668299793
1793	1.0668765668299778
1794	4.931338994641951
1795	1.3172042945147202
1796	1.0720221407121202
1797	1.2279150175159186
1798	0.34288621688629184
1799	1.0532268943808125
1800	1.0532268943807932
1801	4.629276432983283
1802	22.682330490422313
1803	1.055907968205928
1804	1.2061387683926494
1805	0.3361109892644612
1806	2.664336067216963
1807	2.7629912663436564
1808	5.389885584294292
1809	24.910177089174812
1810	8.46816351839508
1811	14.72356212023712
1812	0.3529670229798641
1813	5.83031302158194
1814	7.0259025850432595
1815	5.435588291676849
1816	20.643334008370584
1817	8.845557958421717
1818	12.720449995486002
1819	0.3626654802658832
1820	16.250952519912808
1821	16.533025404180968
1822	7.784620282881187
1823	22.90322792389677
1824	17.095524077371063
1825	22.900262484717047
1826	5.093773178650443
1827	4.593591599602958
1828	4.593591599602967
1829	5.235967033872742
1830	17.817652029042826
1831	12.905134222840953
1832	17.633546447312778
1833	0.3361109892644594
1834	16.25095251991314
1835	16.53302540418094
1836	13.446786840932115
1837	22.903227923896956
1838	17.095524077371074
1839	22.90026248471696
1840	8.580464086162324
1841	16.25095251991308
1842	16.53302540418077
1843	13.446786840932774
1844	22.90322792389639
1845	17.095524077370992
1846	22.90026248471705
1847	8.580464086162385
1848	21.34647322776605
1849	21.346473227766065
1850	13.67931433819984
1851	28.69918023188488
1852	26.95632949895236
1853	28.695411823391606
1854	8.774633756733488
1855	21.346473227766356
1856	21.346473227766086
1857	7.8879769012535
1858	28.699180231884917
1859	26.9563294989528
1860	28.69541182339164
1861	6.630057614069101
1862	12.549324011681822
1863	12.549324011681806
1864	9.527521889641656
1865	22.534800131229538
1866	14.680995697321931
1867	22.531955859480004
1868	6.785554146973235
1869	1.0532268943808114
1870	1.0532268943808032
1871	4.629276432981999
1872	1.29353650090535
1873	1.0559079682059258
1874	1.206138768392641
1875	0.3361109892644654
1876	37.41012859750164
1877	31.578613671288267
1878	18.045484959427572
1879	45.24369657878778
1880	46.243850353485605
1881	44.30330187564547
1882	16.153792918272213
1883	4.931338994640275
1884	4.931338994638082
1885	4.931338994638082
1886	44.5207855573818
1887	46.188323520819274
1888	42.805244027798715
1889	4.931338994642081
1890	4.931338994637744
1891	4.931338994642034
1892	4.931338994642034
1893	45.19013537877519
1894	47.77383000714703
1895	44.25265039888257
1896	4.931338994642135
1897	4.931338994642
1898	4.931338994641927
1899	4.9313389946428074
1900	45.190135378775416
1901	47.639598541284506
1902	44.25265039888225
1903	4.931338994642047
1904	4.9313389946422
1905	4.9313389946413295
1906	4.9313389946413295
1907	44.61317040355837
1908	46.37767596129517
1909	43.28747466241542
1910	4.931338994642938
1911	4.931338994643725
1912	4.931338994641933
1913	4.931338994641933
1914	54.40490637908079
1915	54.39852084082962
1916	54.39852084082957
1917	4.93133899464202
1918	1.0668765668299318
1919	1.0668765668299771
1920	4.931338994641926
1921	1.3172042945151456
1922	1.0720221407122066
1923	1.2279150175159228
1924	0.34288621688629567
1925	4.931338994641952
1926	4.931338994641978
1927	4.931338994642049
1928	54.404906379080785
1929	54.39852084082974
1930	54.39852084082939
1931	4.9313389946420845
1932	5.432466320179966
1933	5.432466320179966
1934	5.491387622619073
1935	10.206940378308751
1936	5.432610450099282
1937	8.854933165737743
1938	1.23478810109518
1939	41.213875754804896
1940	41.21387575480491
1941	21.208097345620583
1942	57.79894234677353
1943	55.19360979487851
1944	56.85673172543679
1945	19.422835813255602
1946	41.35825492293603
1947	41.358254922935984
1948	30.258636397195367
1949	58.53789311816938
1950	55.19360979487857
1951	57.78339073609451
1952	26.683234956581074
1953	38.55124317883644
1954	37.86232389736193
1955	16.092770125599234
1956	54.929680473296614
1957	50.139042477231285
1958	51.42039790098484
1959	14.768143772555492
1960	35.70981342577773
1961	35.709813425777654
1962	13.456206986830917
1963	49.49274485734029
1964	40.09986922737171
1965	44.28765544261858
1966	13.085863394910904
1967	36.910361831433185
1968	36.509140939594985
1969	14.925068149015633
1970	55.24227731001196
1971	49.24347148813728
1972	51.2867976102154
1973	13.173170447886099
1974	0.9862677989282177
1975	0.9862677989284401
1976	0.9862677989284401
1977	47.893529317152606
1978	49.460866654379835
1979	48.39721947791177
1980	0.986267798928613
1981	8.414407614853701
1982	8.414407614853724
1983	7.343535563971682
1984	17.13692580935113
1985	10.731433333568527
1986	17.134642444862738
1987	4.376597503811587
1988	46.246780322538086
1989	46.1136466287368
1990	25.748435841797054
1991	57.826400565730275
1992	56.63410651024234
1993	57.228300310795106
1994	24.089991028693714
1995	43.141321741531534
1996	43.141321741530064
1997	22.12910819023834
1998	53.092540740044825
1999	49.51406788965098
2000	53.08629438199731
2001	21.484831822104344
2002	44.231772270979754
2003	44.20190940711552
2004	23.538148559528423
2005	58.25574738436433
2006	55.84412091047343
2007	57.431600274025044
2008	21.601564304133625
2009	0.9862677989283986
2010	0.9862677989322084
2011	0.9862677989322084
2012	53.396131610968624
2013	53.38984953533723
2014	53.38984953533771
2015	0.9862677989283753
2016	2.844190422065854
2017	2.844190422065504
2018	4.463324972264863
2019	19.688867897465407
2020	13.776888642538347
2021	20.421729893512325
2022	0.3393659972777847
2023	16.48168102442253
2024	16.782647360219528
2025	5.88370155661425
2026	26.095061802643162
2027	18.426133682810235
2028	23.56149429373604
2029	3.225627082932766
2030	8.901452895969618
2031	8.901452895969191
2032	5.613602730510191
2033	21.621532424120574
2034	12.527292519242872
2035	20.902577347023342
2036	2.8353433499579848
2037	14.524882034526899
2038	14.692837253825974
2039	7.458022564041651
2040	32.21054600635666
2041	17.37513581831447
2042	30.455137159063995
2043	7.458022564041623
2044	14.524882034526696
2045	14.692837253826045
2046	7.458022564041969
2047	32.21054600635744
2048	17.375135818314547
2049	30.455137159064343
2050	7.4580225640416185
2051	30.10200251396035
2052	30.102002513960333
2053	14.877855054331052
2054	36.76133018120551
2055	36.01328804820767
2056	38.619996570811125
2057	12.216729004140612
2058	30.102002513960365
2059	30.102002513960453
2060	20.19030279980521
2061	36.76133018120539
2062	36.01328804820776
2063	38.61999657081116
2064	16.961886765490927
2065	30.102002513960453
2066	30.102002513960695
2067	20.190302799805167
2068	36.76133018120522
2069	36.013288048207606
2070	38.61999657081116
2071	16.96188676549099
2072	28.157054597762684
2073	28.15705459776264
2074	17.661172345451845
2075	37.87783213781594
2076	36.113176842215715
2077	39.92724699973658
2078	13.992158833785842
2079	30.936113962786795
2080	30.936113962786543
2081	21.282094725190312
2082	39.058417734642944
2083	36.11317684221588
2084	39.927246999736575
2085	19.2042937095039
2086	5.04965411168343
2087	5.04965411168351
2088	5.422994543810063
2089	9.00144826516721
2090	5.049805812655263
2091	7.713940297976309
2092	0.37378730849713
2093	46.38407155455155
2094	46.14826457767006
2095	35.783058011394594
2096	58.78459811191034
2097	56.63410651024228
2098	58.70756148480776
2099	30.53452413377533
2100	3.0911355835728718
2101	3.091135583572853
2102	4.610734425481596
2103	17.039707171288107
2104	10.384121502054919
2105	16.612392543238332
2106	0.3393659972777086
2107	15.333088576808471
2108	15.333088576808452
2109	7.018727884483777
2110	21.488597117099456
2111	17.50783236891392
2112	21.485885476862183
2113	3.3465128742478236
2114	15.333088576808459
2115	15.333088576808526
2116	7.018727884483759
2117	21.49170667237757
2118	17.5078323689139
2119	21.48899424734489
2120	3.346512874247774
2121	15.123454672872121
2122	15.248115001628983
2123	7.343535563971868
2124	23.912768264642818
2125	16.08419809405004
2126	23.113866227034638
2127	4.907368413723094
2128	4.978754086441168
2129	4.979431009560693
2130	6.128589081433346
2131	5.919558227991087
2132	4.953653229359333
2133	5.582965890940392
2134	3.8860292832878014
2135	46.246780322538
2136	46.113646628736774
2137	25.74843584179704
2138	57.82640056573022
2139	56.63410651024227
2140	57.22830031079506
2141	24.089991028693774
2142	23.199089263210556
2143	23.199089263210467
2144	12.977946008979856
2145	37.582348216317314
2146	29.564181111216183
2147	39.54769511032066
2148	10.456161846963619
2149	7.038497472105545
2150	7.977666536180926
2151	6.702355397709517
2152	17.78644450921855
2153	11.341445345598826
2154	17.09317530788974
2155	3.2949344286732636
2156	12.602186124819543
2157	14.875506903802657
2158	6.423352941602798
2159	18.537316684907008
2160	12.212124856867936
2161	18.534781662501956
2162	4.4379523252071325
2163	15.486521207959429
2164	16.68754707362859
2165	9.959921390883096
2166	23.131871143142348
2167	16.687612721529987
2168	22.846846215890633
2169	8.325140694530303
2170	7.925650981980041
2171	8.240448048131778
2172	5.491104097482602
2173	14.713117871994434
2174	9.836287359144448
2175	14.711116992740125
2176	2.297260429714203
2177	28.157054597762613
2178	28.157054597762567
2179	17.66117234545186
2180	36.76133018120541
2181	34.56719325070577
2182	38.61999657081127
2183	13.992158833785785
2184	43.15072432302185
2185	43.150724323021656
2186	22.129108190238274
2187	53.39589278072935
2188	49.51406788965096
2189	53.36639049026005
2190	21.484831822104283
2191	1.1802923610144984
2192	1.180292361014524
2193	5.8203354207200055
2194	1.1804104232742971
2195	1.1803482822986238
2196	1.1803482822987623
2197	1.1802737217638597
2198	1.1802923610144225
2199	1.1802923610144096
2200	5.6764866348903364
2201	1.1804104232742174
2202	1.1803482822987055
2203	1.180348282298645
2204	1.1802737217638517
2205	5.53749931674167
2206	5.537499316741663
2207	5.027909389644552
2208	11.163075229316467
2209	8.722421553027877
2210	11.161655364849832
2211	0.34198702077757087
2212	5.582096010177547
2213	5.582096010177548
2214	5.055147820258172
2215	11.250891545570227
2216	8.789235365058552
2217	11.24944925544638
2218	0.3444051501972501
2219	43.284093980075866
2220	43.2840939800758
2221	32.94733498608304
2222	53.395892780729426
2223	51.607921656622416
2224	53.38960182031902
2225	29.1415827709427
2226	44.20788680922831
2227	44.20788680922832
2228	34.40332574904871
2229	59.447168717642235
2230	57.943392818148794
2231	60.212381679290054
2232	30.71867880541285
2233	44.07433563590202
2234	44.074335635901924
2235	22.483917934806765
2236	58.66996164322333
2237	57.94339281814867
2238	58.940463574945355
2239	22.483917934806826
2240	34.143671616027085
2241	34.143671616026964
2242	15.428024748284848
2243	54.65831419734343
2244	37.60667567350052
2245	51.844163977182546
2246	15.121563808275123
2247	38.08299667344043
2248	38.082996673440334
2249	29.291396671708902
2250	55.42170029517879
2251	43.49050066753416
2252	55.41477760928709
2253	27.39083153783376
2254	42.053466355486336
2255	42.05346635548626
2256	20.12667634825725
2257	59.1378641769605
2258	55.0649569345307
2259	59.132107487239416
2260	19.94718789401156
2261	42.19167813025351
2262	42.191678130253706
2263	32.017785719075476
2264	60.388818194202024
2265	55.06495693453071
2266	60.120790961069474
2267	28.20684938510621
2268	39.15409780663391
2269	39.15409780663384
2270	17.91775877005362
2271	58.01010111322866
2272	54.93338567217284
2273	58.91727245588359
2274	17.632563379603805
2275	39.2820708456835
2276	39.282070845683464
2277	29.67514235778891
2278	59.087933441669456
2279	54.933385672172705
2280	59.944591651630084
2281	26.292194911315963
2282	0.6621524814142891
2283	0.662152481414294
2284	0.9862677989283981
2285	0.8837384304534897
2286	0.7185324940722715
2287	0.8190911461540952
2288	0.3393659972780161
2289	0.9862677989283524
2290	0.986267798928432
2291	0.9862677989108182
2292	55.2099620593971
2293	55.4147776092872
2294	55.414777609287356
2295	0.9862677989286789
2296	0.986267798928551
2297	0.9862677989283984
2298	0.9862677989291313
2299	55.421700295179434
2300	55.41477760928723
2301	55.41477760928728
2302	0.9862677989284027
2303	12.73730487613675
2304	12.737304876136879
2305	9.256848672376176
2306	21.49170667237755
2307	15.166949022817136
2308	21.488994247344984
2309	3.0369708920393226
2310	37.93191544742496
2311	29.886479490925765
2312	24.98749770793527
2313	47.30780949573837
2314	52.501628854268965
2315	53.488676390004244
2316	19.140566401633254
2317	43.82062635364535
2318	36.5256807363086
2319	27.644291408259292
2320	52.98759950688128
2321	54.994944130735924
2322	55.76539930819785
2323	26.17706420778778
2324	38.204659087732104
2325	36.58086523156671
2326	26.22260808746977
2327	53.19107059239009
2328	49.24640302994609
2329	55.94266655693874
2330	23.7346712853431
2331	31.930145898420243
2332	29.834472668508027
2333	21.117854656678578
2334	39.805268266756876
2335	42.07203063972618
2336	43.31161657940039
2337	14.976773258319161
2338	11.452898851882644
2339	11.556050734056313
2340	6.80222327580272
2341	25.99783566438582
2342	16.16462084035045
2343	24.551585340787643
2344	5.7948695373530965
2345	15.765987710841763
2346	15.765987710841843
2347	10.10152727362497
2348	30.834269474600795
2349	18.832915429598934
2350	30.830164733519464
2351	8.691110084915778
2352	9.587469291426503
2353	11.778408566665515
2354	6.910110341603294
2355	16.878871335057756
2356	10.452419182057852
2357	16.876663298782017
2358	3.1314750669438225
2359	44.23177227097972
2360	44.20190940711552
2361	23.538148559528448
2362	58.25574738436435
2363	55.84412091047341
2364	57.43160027402502
2365	21.601564304133596
2366	44.37802443184399
2367	44.291261068352185
2368	33.631728102862915
2369	59.37372687582921
2370	55.8441209104734
2371	58.71605217203472
2372	28.995892228530682
2373	15.42818019637781
2374	15.898050790194908
2375	6.864252312780417
2376	30.847549648316715
2377	19.031353016583175
2378	30.323087039241184
2379	5.84771258031599
2380	5.087477093228979
2381	5.087477093229028
2382	6.203809873021129
2383	7.684815415177156
2384	5.087607665695252
2385	6.977634430421817
2386	2.9203079408104395
2387	5.79754257028666
2388	5.797542570286654
2389	5.408772716323027
2390	11.79879713318324
2391	5.797731003731403
2392	11.724165892676655
2393	0.37181279585634824
2394	40.691383070830845
2395	40.69138307083087
2396	21.06876532514999
2397	57.66341806363879
2398	56.071816692682056
2399	57.24494672482261
2400	19.249589580987077
2401	40.793254748101255
2402	40.79325474810128
2403	30.005738933970697
2404	57.76675772811075
2405	56.0718166926821
2406	58.580732460687166
2407	26.199233436546326
2408	0.6621524814142884
2409	0.662152481414288
2410	5.138883467575467
2411	0.8837384304538322
2412	0.7185324940723892
2413	0.8190911461533703
2414	0.3393659972777088
2415	0.7185324940726278
2416	0.7185324940722473
2417	14.419408508676499
2418	0.883738430453493
2419	0.7185324940722677
2420	0.8190911461538408
2421	0.7185324940722732
2422	0.8190911461533942
2423	0.81909114615351
2424	18.96165595168701
2425	0.883738430453441
2426	0.8190911461535114
2427	0.8190911461536537
2428	0.8190911461536537
2429	0.6622064143773164
2430	0.6622064143773073
2431	0.9862677989284864
2432	0.8837639184031412
2433	0.7185785782358407
2434	0.81913224068192
2435	0.4396897942146406
2436	7.963642768172742
2437	8.945653442255587
2438	6.339665079046049
2439	17.56635612916687
2440	13.0643408556817
2441	17.146603851864477
2442	2.8456829691224885
2443	0.6621524814143015
2444	0.6621524814142896
2445	0.9862677989283969
2446	0.8837384304535221
2447	0.718532494072556
2448	0.8190911461532749
2449	0.3393659972778557
2450	0.6621524814142891
2451	0.6621524814142957
2452	0.9862677989286996
2453	21.751487779045014
2454	0.71853249407227
2455	0.8190911461535995
2456	0.3393659972779943
2457	2.298570133327605
2458	2.3996093630533473
2459	4.832187383006153
2460	23.87862553691693
2461	8.222411042952288
2462	14.111056064153614
2463	0.3527651890140007
2464	5.584823754041698
2465	6.852844491785619
2466	5.1241165445612324
2467	19.814822781905832
2468	8.615959922947956
2469	12.193357021658072
2470	0.3633623684193497
2471	15.888494396951067
2472	16.22261664948817
2473	7.522197378711442
2474	22.276598041432628
2475	16.86658186016821
2476	22.2736838929921
2477	4.996439686976105
2478	4.4482866896662046
2479	4.448286689666096
2480	4.6626882377297445
2481	17.039707171285762
2482	12.589352138146307
2483	16.9473117027975
2484	0.3393659972777496
2485	15.888494396951106
2486	16.222616649488092
2487	12.968413484665415
2488	22.276598041432692
2489	16.86658186016821
2490	22.273683892992015
2491	8.326892421218881
2492	15.888494396951222
2493	16.22261664948808
2494	12.968413484665376
2495	22.276598041432848
2496	16.86658186016829
2497	22.273683892993255
2498	8.326892421218835
2499	20.676563121016873
2500	20.67656312101698
2501	13.127475389330904
2502	28.086854529621558
2503	26.44117822996078
2504	28.083125540369803
2505	8.475897868231877
2506	20.67656312101693
2507	20.676563121016873
2508	7.5825466986280174
2509	28.086854529621313
2510	26.4411782299606
2511	28.083125540369764
2512	6.471724672362692
2513	12.250245003810795
2514	12.250245003810718
2515	9.11498647566879
2516	21.697231465089267
2517	14.328829692600182
2518	21.694466917599804
2519	6.5647264663228375
2520	0.6621524814142911
2521	0.6621524814142917
2522	0.9862677989283997
2523	0.8837384304534888
2524	0.7185324940722635
2525	0.8190911461535061
2526	0.3393659972776776
2527	36.08095255357904
2528	30.091866485937185
2529	17.228542993499527
2530	44.105157405707985
2531	45.40350519088494
2532	43.27707825971717
2533	15.308779047315053
2534	0.9862677989278515
2535	0.9862677989279602
2536	0.9862677989279602
2537	43.23512548969385
2538	45.30680178516514
2539	41.81102380700345
2540	0.9862677989281122
2541	0.9862677989284105
2542	0.9862677989283328
2543	0.9862677989297873
2544	44.052806713749035
2545	46.80216979248716
2546	43.227474378708514
2547	0.9862677989283941
2548	0.9862677989285586
2549	0.9862677989276647
2550	0.9862677989276647
2551	44.05280671374885
2552	46.69219894534686
2553	43.227474378708635
2554	0.9862677989283924
2555	0.9862677989285475
2556	0.9862677989276246
2557	0.9862677989276246
2558	43.296674978446184
2559	45.496263126640734
2560	42.318128880987665
2561	0.9862677989285162
2562	0.9862677989281547
2563	0.9862677989283916
2564	0.9862677989283916
2565	53.3961316109687
2566	53.38984953533731
2567	53.3898495353374
2568	0.9862677989283966
2569	0.6621524814143286
2570	0.6621524814142996
2571	0.9862677989284735
2572	0.8837384304534914
2573	0.7185324940722672
2574	0.81909114615351
2575	0.33936599727783273
2576	0.9862677989284009
2577	0.9862677989284009
2578	0.9862677989284009
2579	53.39613161096876
2580	53.38984953533738
2581	53.38984953533721
2582	0.9862677989284574
2583	5.452089796672859
2584	5.452089796672859
2585	5.5419395222218055
2586	10.28111575254958
2587	5.4522356918318176
2588	8.917913662470252
2589	1.2748162053160104
2590	41.59331659875455
2591	41.59315950093802
2592	21.451485832055557
2593	57.97837499540233
2594	55.28055694571243
2595	56.9915503369862
2596	19.724656571160352
2597	41.73744715697044
2598	41.72108685654952
2599	30.639809617762218
2600	58.77504391157908
2601	55.280556945712455
2602	57.88801320109885
2603	27.110216564882563
2604	38.24380944079688
2605	37.527709017893685
2606	15.940699797410536
2607	54.694899745287614
2608	50.41535877008151
2609	51.362820176525645
2610	14.59394851765732
2611	36.802333894990284
2612	36.802333894990234
2613	14.170724503458185
2614	50.762262140501804
2615	40.804269754776506
2616	45.262158450608005
2617	13.822693401339732
2618	36.326599342550715
2619	35.92460617665812
2620	14.669542631017315
2621	54.63115975093492
2622	49.20888181472208
2623	51.03149378304128
2624	12.903035322395374
2625	4.931338994642617
2626	4.931338994642187
2627	4.931338994642187
2628	49.122473949813326
2629	50.08284841832126
2630	49.44279533005931
2631	4.931338994641932
2632	8.687366757807
2633	8.687366757807002
2634	7.706856583226715
2635	17.773622816441076
2636	11.00239322744329
2637	17.77117449573074
2638	4.515926862813748
2639	45.898091122186074
2640	45.71110676076299
2641	25.54539902070027
2642	57.53655846588429
2643	56.34081343864673
2644	56.94971289068531
2645	23.818890739878142
2646	44.588320965829276
2647	44.58832096582895
2648	23.051525906803146
