,carbon,nitrogen,electron,sulfur,phosphorous
0,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_5mtr_e,DM_pi_e
1,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_5mtr_e,None
2,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_cys-L_e,DM_pi_e
3,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_cys-L_e,None
4,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_gthrd_e,DM_pi_e
5,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_gthrd_e,None
6,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
7,DM_5DRIB,DM_5DRIB,DM_o2_e,DM_so4_e,None
8,DM_5DRIB,DM_5DRIB,DM_o2_e,None,DM_pi_e
9,DM_5DRIB,DM_5DRIB,DM_o2_e,None,None
10,DM_5DRIB,DM_5DRIB,None,DM_5mtr_e,DM_pi_e
11,DM_5DRIB,DM_5DRIB,None,DM_5mtr_e,None
12,DM_5DRIB,DM_5DRIB,None,DM_cys-L_e,DM_pi_e
13,DM_5DRIB,DM_5DRIB,None,DM_cys-L_e,None
14,DM_5DRIB,DM_5DRIB,None,DM_gthrd_e,DM_pi_e
15,DM_5DRIB,DM_5DRIB,None,DM_gthrd_e,None
16,DM_5DRIB,DM_5DRIB,None,DM_so4_e,DM_pi_e
17,DM_5DRIB,DM_5DRIB,None,DM_so4_e,None
18,DM_5DRIB,DM_5DRIB,None,None,DM_pi_e
19,DM_5DRIB,DM_5DRIB,None,None,None
20,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_5mtr_e,DM_pi_e
21,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_5mtr_e,None
22,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_cys-L_e,DM_pi_e
23,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_cys-L_e,None
24,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_gthrd_e,DM_pi_e
25,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_gthrd_e,None
26,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
27,DM_5DRIB,DM_5mtr_e,DM_o2_e,DM_so4_e,None
28,DM_5DRIB,DM_5mtr_e,DM_o2_e,None,DM_pi_e
29,DM_5DRIB,DM_5mtr_e,DM_o2_e,None,None
30,DM_5DRIB,DM_5mtr_e,None,DM_5mtr_e,DM_pi_e
31,DM_5DRIB,DM_5mtr_e,None,DM_5mtr_e,None
32,DM_5DRIB,DM_5mtr_e,None,DM_cys-L_e,DM_pi_e
33,DM_5DRIB,DM_5mtr_e,None,DM_cys-L_e,None
34,DM_5DRIB,DM_5mtr_e,None,DM_gthrd_e,DM_pi_e
35,DM_5DRIB,DM_5mtr_e,None,DM_gthrd_e,None
36,DM_5DRIB,DM_5mtr_e,None,DM_so4_e,DM_pi_e
37,DM_5DRIB,DM_5mtr_e,None,DM_so4_e,None
38,DM_5DRIB,DM_5mtr_e,None,None,DM_pi_e
39,DM_5DRIB,DM_5mtr_e,None,None,None
40,DM_5DRIB,DM_acser_e,DM_o2_e,DM_5mtr_e,DM_pi_e
41,DM_5DRIB,DM_acser_e,DM_o2_e,DM_5mtr_e,None
42,DM_5DRIB,DM_acser_e,DM_o2_e,DM_cys-L_e,DM_pi_e
43,DM_5DRIB,DM_acser_e,DM_o2_e,DM_cys-L_e,None
44,DM_5DRIB,DM_acser_e,DM_o2_e,DM_gthrd_e,DM_pi_e
45,DM_5DRIB,DM_acser_e,DM_o2_e,DM_gthrd_e,None
46,DM_5DRIB,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
47,DM_5DRIB,DM_acser_e,DM_o2_e,DM_so4_e,None
48,DM_5DRIB,DM_acser_e,DM_o2_e,None,DM_pi_e
49,DM_5DRIB,DM_acser_e,DM_o2_e,None,None
50,DM_5DRIB,DM_acser_e,None,DM_5mtr_e,DM_pi_e
51,DM_5DRIB,DM_acser_e,None,DM_5mtr_e,None
52,DM_5DRIB,DM_acser_e,None,DM_cys-L_e,DM_pi_e
53,DM_5DRIB,DM_acser_e,None,DM_cys-L_e,None
54,DM_5DRIB,DM_acser_e,None,DM_gthrd_e,DM_pi_e
55,DM_5DRIB,DM_acser_e,None,DM_gthrd_e,None
56,DM_5DRIB,DM_acser_e,None,DM_so4_e,DM_pi_e
57,DM_5DRIB,DM_acser_e,None,DM_so4_e,None
58,DM_5DRIB,DM_acser_e,None,None,DM_pi_e
59,DM_5DRIB,DM_acser_e,None,None,None
60,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_5mtr_e,DM_pi_e
61,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_5mtr_e,None
62,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_cys-L_e,DM_pi_e
63,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_cys-L_e,None
64,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_gthrd_e,DM_pi_e
65,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_gthrd_e,None
66,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
67,DM_5DRIB,DM_ala-D_e,DM_o2_e,DM_so4_e,None
68,DM_5DRIB,DM_ala-D_e,DM_o2_e,None,DM_pi_e
69,DM_5DRIB,DM_ala-D_e,DM_o2_e,None,None
70,DM_5DRIB,DM_ala-D_e,None,DM_5mtr_e,DM_pi_e
71,DM_5DRIB,DM_ala-D_e,None,DM_5mtr_e,None
72,DM_5DRIB,DM_ala-D_e,None,DM_cys-L_e,DM_pi_e
73,DM_5DRIB,DM_ala-D_e,None,DM_cys-L_e,None
74,DM_5DRIB,DM_ala-D_e,None,DM_gthrd_e,DM_pi_e
75,DM_5DRIB,DM_ala-D_e,None,DM_gthrd_e,None
76,DM_5DRIB,DM_ala-D_e,None,DM_so4_e,DM_pi_e
77,DM_5DRIB,DM_ala-D_e,None,DM_so4_e,None
78,DM_5DRIB,DM_ala-D_e,None,None,DM_pi_e
79,DM_5DRIB,DM_ala-D_e,None,None,None
80,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
81,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_5mtr_e,None
82,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
83,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_cys-L_e,None
84,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
85,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_gthrd_e,None
86,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
87,DM_5DRIB,DM_ala-L_e,DM_o2_e,DM_so4_e,None
88,DM_5DRIB,DM_ala-L_e,DM_o2_e,None,DM_pi_e
89,DM_5DRIB,DM_ala-L_e,DM_o2_e,None,None
90,DM_5DRIB,DM_ala-L_e,None,DM_5mtr_e,DM_pi_e
91,DM_5DRIB,DM_ala-L_e,None,DM_5mtr_e,None
92,DM_5DRIB,DM_ala-L_e,None,DM_cys-L_e,DM_pi_e
93,DM_5DRIB,DM_ala-L_e,None,DM_cys-L_e,None
94,DM_5DRIB,DM_ala-L_e,None,DM_gthrd_e,DM_pi_e
95,DM_5DRIB,DM_ala-L_e,None,DM_gthrd_e,None
96,DM_5DRIB,DM_ala-L_e,None,DM_so4_e,DM_pi_e
97,DM_5DRIB,DM_ala-L_e,None,DM_so4_e,None
98,DM_5DRIB,DM_ala-L_e,None,None,DM_pi_e
99,DM_5DRIB,DM_ala-L_e,None,None,None
100,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_5mtr_e,DM_pi_e
101,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_5mtr_e,None
102,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_cys-L_e,DM_pi_e
103,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_cys-L_e,None
104,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_gthrd_e,DM_pi_e
105,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_gthrd_e,None
106,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
107,DM_5DRIB,DM_alaala_e,DM_o2_e,DM_so4_e,None
108,DM_5DRIB,DM_alaala_e,DM_o2_e,None,DM_pi_e
109,DM_5DRIB,DM_alaala_e,DM_o2_e,None,None
110,DM_5DRIB,DM_alaala_e,None,DM_5mtr_e,DM_pi_e
111,DM_5DRIB,DM_alaala_e,None,DM_5mtr_e,None
112,DM_5DRIB,DM_alaala_e,None,DM_cys-L_e,DM_pi_e
113,DM_5DRIB,DM_alaala_e,None,DM_cys-L_e,None
114,DM_5DRIB,DM_alaala_e,None,DM_gthrd_e,DM_pi_e
115,DM_5DRIB,DM_alaala_e,None,DM_gthrd_e,None
116,DM_5DRIB,DM_alaala_e,None,DM_so4_e,DM_pi_e
117,DM_5DRIB,DM_alaala_e,None,DM_so4_e,None
118,DM_5DRIB,DM_alaala_e,None,None,DM_pi_e
119,DM_5DRIB,DM_alaala_e,None,None,None
120,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
121,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_5mtr_e,None
122,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
123,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_cys-L_e,None
124,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
125,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_gthrd_e,None
126,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
127,DM_5DRIB,DM_arg-L_e,DM_o2_e,DM_so4_e,None
128,DM_5DRIB,DM_arg-L_e,DM_o2_e,None,DM_pi_e
129,DM_5DRIB,DM_arg-L_e,DM_o2_e,None,None
130,DM_5DRIB,DM_arg-L_e,None,DM_5mtr_e,DM_pi_e
131,DM_5DRIB,DM_arg-L_e,None,DM_5mtr_e,None
132,DM_5DRIB,DM_arg-L_e,None,DM_cys-L_e,DM_pi_e
133,DM_5DRIB,DM_arg-L_e,None,DM_cys-L_e,None
134,DM_5DRIB,DM_arg-L_e,None,DM_gthrd_e,DM_pi_e
135,DM_5DRIB,DM_arg-L_e,None,DM_gthrd_e,None
136,DM_5DRIB,DM_arg-L_e,None,DM_so4_e,DM_pi_e
137,DM_5DRIB,DM_arg-L_e,None,DM_so4_e,None
138,DM_5DRIB,DM_arg-L_e,None,None,DM_pi_e
139,DM_5DRIB,DM_arg-L_e,None,None,None
140,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
141,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_5mtr_e,None
142,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
143,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_cys-L_e,None
144,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
145,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_gthrd_e,None
146,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
147,DM_5DRIB,DM_asn-L_e,DM_o2_e,DM_so4_e,None
148,DM_5DRIB,DM_asn-L_e,DM_o2_e,None,DM_pi_e
149,DM_5DRIB,DM_asn-L_e,DM_o2_e,None,None
150,DM_5DRIB,DM_asn-L_e,None,DM_5mtr_e,DM_pi_e
151,DM_5DRIB,DM_asn-L_e,None,DM_5mtr_e,None
152,DM_5DRIB,DM_asn-L_e,None,DM_cys-L_e,DM_pi_e
153,DM_5DRIB,DM_asn-L_e,None,DM_cys-L_e,None
154,DM_5DRIB,DM_asn-L_e,None,DM_gthrd_e,DM_pi_e
155,DM_5DRIB,DM_asn-L_e,None,DM_gthrd_e,None
156,DM_5DRIB,DM_asn-L_e,None,DM_so4_e,DM_pi_e
157,DM_5DRIB,DM_asn-L_e,None,DM_so4_e,None
158,DM_5DRIB,DM_asn-L_e,None,None,DM_pi_e
159,DM_5DRIB,DM_asn-L_e,None,None,None
160,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
161,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_5mtr_e,None
162,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
163,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_cys-L_e,None
164,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
165,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_gthrd_e,None
166,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
167,DM_5DRIB,DM_asp-L_e,DM_o2_e,DM_so4_e,None
168,DM_5DRIB,DM_asp-L_e,DM_o2_e,None,DM_pi_e
169,DM_5DRIB,DM_asp-L_e,DM_o2_e,None,None
170,DM_5DRIB,DM_asp-L_e,None,DM_5mtr_e,DM_pi_e
171,DM_5DRIB,DM_asp-L_e,None,DM_5mtr_e,None
172,DM_5DRIB,DM_asp-L_e,None,DM_cys-L_e,DM_pi_e
173,DM_5DRIB,DM_asp-L_e,None,DM_cys-L_e,None
174,DM_5DRIB,DM_asp-L_e,None,DM_gthrd_e,DM_pi_e
175,DM_5DRIB,DM_asp-L_e,None,DM_gthrd_e,None
176,DM_5DRIB,DM_asp-L_e,None,DM_so4_e,DM_pi_e
177,DM_5DRIB,DM_asp-L_e,None,DM_so4_e,None
178,DM_5DRIB,DM_asp-L_e,None,None,DM_pi_e
179,DM_5DRIB,DM_asp-L_e,None,None,None
180,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
181,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_5mtr_e,None
182,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
183,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_cys-L_e,None
184,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
185,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_gthrd_e,None
186,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
187,DM_5DRIB,DM_cys-L_e,DM_o2_e,DM_so4_e,None
188,DM_5DRIB,DM_cys-L_e,DM_o2_e,None,DM_pi_e
189,DM_5DRIB,DM_cys-L_e,DM_o2_e,None,None
190,DM_5DRIB,DM_cys-L_e,None,DM_5mtr_e,DM_pi_e
191,DM_5DRIB,DM_cys-L_e,None,DM_5mtr_e,None
192,DM_5DRIB,DM_cys-L_e,None,DM_cys-L_e,DM_pi_e
193,DM_5DRIB,DM_cys-L_e,None,DM_cys-L_e,None
194,DM_5DRIB,DM_cys-L_e,None,DM_gthrd_e,DM_pi_e
195,DM_5DRIB,DM_cys-L_e,None,DM_gthrd_e,None
196,DM_5DRIB,DM_cys-L_e,None,DM_so4_e,DM_pi_e
197,DM_5DRIB,DM_cys-L_e,None,DM_so4_e,None
198,DM_5DRIB,DM_cys-L_e,None,None,DM_pi_e
199,DM_5DRIB,DM_cys-L_e,None,None,None
200,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
201,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_5mtr_e,None
202,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
203,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_cys-L_e,None
204,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
205,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_gthrd_e,None
206,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
207,DM_5DRIB,DM_glu-L_e,DM_o2_e,DM_so4_e,None
208,DM_5DRIB,DM_glu-L_e,DM_o2_e,None,DM_pi_e
209,DM_5DRIB,DM_glu-L_e,DM_o2_e,None,None
210,DM_5DRIB,DM_glu-L_e,None,DM_5mtr_e,DM_pi_e
211,DM_5DRIB,DM_glu-L_e,None,DM_5mtr_e,None
212,DM_5DRIB,DM_glu-L_e,None,DM_cys-L_e,DM_pi_e
213,DM_5DRIB,DM_glu-L_e,None,DM_cys-L_e,None
214,DM_5DRIB,DM_glu-L_e,None,DM_gthrd_e,DM_pi_e
215,DM_5DRIB,DM_glu-L_e,None,DM_gthrd_e,None
216,DM_5DRIB,DM_glu-L_e,None,DM_so4_e,DM_pi_e
217,DM_5DRIB,DM_glu-L_e,None,DM_so4_e,None
218,DM_5DRIB,DM_glu-L_e,None,None,DM_pi_e
219,DM_5DRIB,DM_glu-L_e,None,None,None
220,DM_5DRIB,DM_gly_e,DM_o2_e,DM_5mtr_e,DM_pi_e
221,DM_5DRIB,DM_gly_e,DM_o2_e,DM_5mtr_e,None
222,DM_5DRIB,DM_gly_e,DM_o2_e,DM_cys-L_e,DM_pi_e
223,DM_5DRIB,DM_gly_e,DM_o2_e,DM_cys-L_e,None
224,DM_5DRIB,DM_gly_e,DM_o2_e,DM_gthrd_e,DM_pi_e
225,DM_5DRIB,DM_gly_e,DM_o2_e,DM_gthrd_e,None
226,DM_5DRIB,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
227,DM_5DRIB,DM_gly_e,DM_o2_e,DM_so4_e,None
228,DM_5DRIB,DM_gly_e,DM_o2_e,None,DM_pi_e
229,DM_5DRIB,DM_gly_e,DM_o2_e,None,None
230,DM_5DRIB,DM_gly_e,None,DM_5mtr_e,DM_pi_e
231,DM_5DRIB,DM_gly_e,None,DM_5mtr_e,None
232,DM_5DRIB,DM_gly_e,None,DM_cys-L_e,DM_pi_e
233,DM_5DRIB,DM_gly_e,None,DM_cys-L_e,None
234,DM_5DRIB,DM_gly_e,None,DM_gthrd_e,DM_pi_e
235,DM_5DRIB,DM_gly_e,None,DM_gthrd_e,None
236,DM_5DRIB,DM_gly_e,None,DM_so4_e,DM_pi_e
237,DM_5DRIB,DM_gly_e,None,DM_so4_e,None
238,DM_5DRIB,DM_gly_e,None,None,DM_pi_e
239,DM_5DRIB,DM_gly_e,None,None,None
240,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_5mtr_e,DM_pi_e
241,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_5mtr_e,None
242,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_cys-L_e,DM_pi_e
243,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_cys-L_e,None
244,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_gthrd_e,DM_pi_e
245,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_gthrd_e,None
246,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
247,DM_5DRIB,DM_gthrd_e,DM_o2_e,DM_so4_e,None
248,DM_5DRIB,DM_gthrd_e,DM_o2_e,None,DM_pi_e
249,DM_5DRIB,DM_gthrd_e,DM_o2_e,None,None
250,DM_5DRIB,DM_gthrd_e,None,DM_5mtr_e,DM_pi_e
251,DM_5DRIB,DM_gthrd_e,None,DM_5mtr_e,None
252,DM_5DRIB,DM_gthrd_e,None,DM_cys-L_e,DM_pi_e
253,DM_5DRIB,DM_gthrd_e,None,DM_cys-L_e,None
254,DM_5DRIB,DM_gthrd_e,None,DM_gthrd_e,DM_pi_e
255,DM_5DRIB,DM_gthrd_e,None,DM_gthrd_e,None
256,DM_5DRIB,DM_gthrd_e,None,DM_so4_e,DM_pi_e
257,DM_5DRIB,DM_gthrd_e,None,DM_so4_e,None
258,DM_5DRIB,DM_gthrd_e,None,None,DM_pi_e
259,DM_5DRIB,DM_gthrd_e,None,None,None
260,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
261,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_5mtr_e,None
262,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
263,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_cys-L_e,None
264,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
265,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_gthrd_e,None
266,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
267,DM_5DRIB,DM_his-L_e,DM_o2_e,DM_so4_e,None
268,DM_5DRIB,DM_his-L_e,DM_o2_e,None,DM_pi_e
269,DM_5DRIB,DM_his-L_e,DM_o2_e,None,None
270,DM_5DRIB,DM_his-L_e,None,DM_5mtr_e,DM_pi_e
271,DM_5DRIB,DM_his-L_e,None,DM_5mtr_e,None
272,DM_5DRIB,DM_his-L_e,None,DM_cys-L_e,DM_pi_e
273,DM_5DRIB,DM_his-L_e,None,DM_cys-L_e,None
274,DM_5DRIB,DM_his-L_e,None,DM_gthrd_e,DM_pi_e
275,DM_5DRIB,DM_his-L_e,None,DM_gthrd_e,None
276,DM_5DRIB,DM_his-L_e,None,DM_so4_e,DM_pi_e
277,DM_5DRIB,DM_his-L_e,None,DM_so4_e,None
278,DM_5DRIB,DM_his-L_e,None,None,DM_pi_e
279,DM_5DRIB,DM_his-L_e,None,None,None
280,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
281,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_5mtr_e,None
282,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
283,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_cys-L_e,None
284,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
285,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_gthrd_e,None
286,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
287,DM_5DRIB,DM_ile-L_e,DM_o2_e,DM_so4_e,None
288,DM_5DRIB,DM_ile-L_e,DM_o2_e,None,DM_pi_e
289,DM_5DRIB,DM_ile-L_e,DM_o2_e,None,None
290,DM_5DRIB,DM_ile-L_e,None,DM_5mtr_e,DM_pi_e
291,DM_5DRIB,DM_ile-L_e,None,DM_5mtr_e,None
292,DM_5DRIB,DM_ile-L_e,None,DM_cys-L_e,DM_pi_e
293,DM_5DRIB,DM_ile-L_e,None,DM_cys-L_e,None
294,DM_5DRIB,DM_ile-L_e,None,DM_gthrd_e,DM_pi_e
295,DM_5DRIB,DM_ile-L_e,None,DM_gthrd_e,None
296,DM_5DRIB,DM_ile-L_e,None,DM_so4_e,DM_pi_e
297,DM_5DRIB,DM_ile-L_e,None,DM_so4_e,None
298,DM_5DRIB,DM_ile-L_e,None,None,DM_pi_e
299,DM_5DRIB,DM_ile-L_e,None,None,None
300,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
301,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_5mtr_e,None
302,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
303,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_cys-L_e,None
304,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
305,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_gthrd_e,None
306,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
307,DM_5DRIB,DM_leu-L_e,DM_o2_e,DM_so4_e,None
308,DM_5DRIB,DM_leu-L_e,DM_o2_e,None,DM_pi_e
309,DM_5DRIB,DM_leu-L_e,DM_o2_e,None,None
310,DM_5DRIB,DM_leu-L_e,None,DM_5mtr_e,DM_pi_e
311,DM_5DRIB,DM_leu-L_e,None,DM_5mtr_e,None
312,DM_5DRIB,DM_leu-L_e,None,DM_cys-L_e,DM_pi_e
313,DM_5DRIB,DM_leu-L_e,None,DM_cys-L_e,None
314,DM_5DRIB,DM_leu-L_e,None,DM_gthrd_e,DM_pi_e
315,DM_5DRIB,DM_leu-L_e,None,DM_gthrd_e,None
316,DM_5DRIB,DM_leu-L_e,None,DM_so4_e,DM_pi_e
317,DM_5DRIB,DM_leu-L_e,None,DM_so4_e,None
318,DM_5DRIB,DM_leu-L_e,None,None,DM_pi_e
319,DM_5DRIB,DM_leu-L_e,None,None,None
320,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
321,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_5mtr_e,None
322,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_cys-L_e,DM_pi_e
323,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_cys-L_e,None
324,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_gthrd_e,DM_pi_e
325,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_gthrd_e,None
326,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
327,DM_5DRIB,DM_lys-L_e,DM_o2_e,DM_so4_e,None
328,DM_5DRIB,DM_lys-L_e,DM_o2_e,None,DM_pi_e
329,DM_5DRIB,DM_lys-L_e,DM_o2_e,None,None
330,DM_5DRIB,DM_lys-L_e,None,DM_5mtr_e,DM_pi_e
331,DM_5DRIB,DM_lys-L_e,None,DM_5mtr_e,None
332,DM_5DRIB,DM_lys-L_e,None,DM_cys-L_e,DM_pi_e
333,DM_5DRIB,DM_lys-L_e,None,DM_cys-L_e,None
334,DM_5DRIB,DM_lys-L_e,None,DM_gthrd_e,DM_pi_e
335,DM_5DRIB,DM_lys-L_e,None,DM_gthrd_e,None
336,DM_5DRIB,DM_lys-L_e,None,DM_so4_e,DM_pi_e
337,DM_5DRIB,DM_lys-L_e,None,DM_so4_e,None
338,DM_5DRIB,DM_lys-L_e,None,None,DM_pi_e
339,DM_5DRIB,DM_lys-L_e,None,None,None
340,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_5mtr_e,DM_pi_e
341,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_5mtr_e,None
342,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_cys-L_e,DM_pi_e
343,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_cys-L_e,None
344,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_gthrd_e,DM_pi_e
345,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_gthrd_e,None
346,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
347,DM_5DRIB,DM_nh4_e,DM_o2_e,DM_so4_e,None
348,DM_5DRIB,DM_nh4_e,DM_o2_e,None,DM_pi_e
349,DM_5DRIB,DM_nh4_e,DM_o2_e,None,None
350,DM_5DRIB,DM_nh4_e,None,DM_5mtr_e,DM_pi_e
351,DM_5DRIB,DM_nh4_e,None,DM_5mtr_e,None
352,DM_5DRIB,DM_nh4_e,None,DM_cys-L_e,DM_pi_e
353,DM_5DRIB,DM_nh4_e,None,DM_cys-L_e,None
354,DM_5DRIB,DM_nh4_e,None,DM_gthrd_e,DM_pi_e
355,DM_5DRIB,DM_nh4_e,None,DM_gthrd_e,None
356,DM_5DRIB,DM_nh4_e,None,DM_so4_e,DM_pi_e
357,DM_5DRIB,DM_nh4_e,None,DM_so4_e,None
358,DM_5DRIB,DM_nh4_e,None,None,DM_pi_e
359,DM_5DRIB,DM_nh4_e,None,None,None
360,DM_5DRIB,DM_phe-L_e,DM_o2_e,DM_5mtr_e,DM_pi_e
361,DM_5DRIB,DM_phe-L_e,DM_o2_e,DM_5mtr_e,None
